"x","y"
38,77
64,129
33,67
17,35
44,89
60,121
72,145
80,161
54,109
5,11
41,83
81,163
33,67
82,165
88,177
60,121
64,129
70,141
89,179
83,167
17,35
41,83
53,107
68,137
30,61
87,175
6,13
28,57
28,57
57,115
52,105
62,125
29,59
82,165
18,37
60,121
20,41
9,19
13,27
12,25
56,113
31,63
39,79
55,111
89,179
94,189
24,49
58,117
10,21
99,199
8,17
70,141
8,17
59,119
43,87
75,151
54,109
76,153
72,145
31,63
61,123
65,131
77,155
46,93
2,5
64,129
11,23
43,87
50,101
82,165
97,195
68,137
100,201
45,91
72,145
36,73
6,13
84,169
35,71
22,45
63,127
78,157
61,123
5,11
39,79
27,55
13,27
11,23
96,193
52,105
54,109
41,83
59,119
88,177
54,109
48,97
50,101
31,63
69,139
74,149
28,57
16,33
88,177
70,141
76,153
98,197
44,89
21,43
87,175
68,137
52,105
82,165
8,17
50,101
6,13
41,83
97,195
92,185
36,73
79,159
73,147
42,85
93,187
23,47
42,85
28,57
58,117
62,125
3,7
70,141
42,85
16,33
38,77
1,3
83,167
82,165
89,179
53,107
35,71
45,91
77,155
90,181
5,11
77,155
29,59
46,93
99,199
86,173
25,51
83,167
36,73
16,33
77,155
53,107
73,147
57,115
33,67
11,23
84,169
29,59
26,53
44,89
7,15
4,9
100,201
21,43
72,145
45,91
24,49
13,27
68,137
18,37
100,201
66,133
8,17
56,113
20,41
59,119
86,173
93,187
7,15
44,89
63,127
72,145
59,119
77,155
35,71
71,143
1,3
2,5
71,143
26,53
7,15
90,181
81,163
39,79
10,21
87,175
9,19
19,39
96,193
12,25
49,99
79,159
39,79
22,45
55,111
78,157
17,35
55,111
60,121
23,47
8,17
99,199
78,157
12,25
35,71
6,13
87,175
40,81
31,63
67,135
18,37
35,71
83,167
88,177
22,45
55,111
2,5
91,183
38,77
73,147
37,75
11,23
53,107
41,83
72,145
93,187
80,161
35,71
62,125
8,17
91,183
60,121
95,191
93,187
77,155
91,183
9,19
54,109
80,161
84,169
6,13
82,165
60,121
82,165
40,81
46,93
50,101
1,3
1,3
75,151
37,75
15,31
82,165
67,135
77,155
80,161
9,19
68,137
35,71
61,123
37,75
52,105
72,145
71,143
30,61
26,53
70,141
32,65
38,77
27,55
14,29
85,171
69,139
46,93
76,153
1,3
65,131
83,167
71,143
66,133
92,185
49,99
99,199
83,167
43,87
79,159
42,85
2,5
76,153
25,51
59,119
30,61
60,121
32,65
94,189
2,5
58,117
13,27
40,81
81,163
47,95
76,153
64,129
68,137
97,195
52,105
9,19
26,53
38,77
46,93
20,41
34,69
31,63
18,37
87,175
33,67
19,39
84,169
93,187
51,103
15,31
89,179
10,21
10,21
55,111
51,103
94,189
40,81
30,61
28,57
28,57
5,11
78,157
72,145
14,29
51,103
67,135
6,13
24,49
82,165
93,187
5,11
44,89
88,177
96,193
21,43
82,165
23,47
22,45
80,161
81,163
4,9
28,57
20,41
36,73
30,61
43,87
51,103
7,15
85,171
72,145
98,197
59,119
8,17
47,95
14,29
83,167
65,131
68,137
78,157
25,51
86,173
89,179
16,33
60,121
5,11
64,129
87,175
73,147
88,177
8,17
78,157
59,119
42,85
47,95
68,137
27,55
41,83
23,47
17,35
6,13
84,169
85,171
5,11
5,11
56,113
88,177
77,155
53,107
100,201
28,57
47,95
54,109
62,125
39,79
86,173
90,181
49,99
21,43
42,85
83,167
73,147
83,167
74,149
42,85
76,153
97,195
33,67
34,69
49,99
6,13
99,199
28,57
31,63
97,195
87,175
34,69
59,119
29,59
61,123
38,77
60,121
63,127
1,3
8,17
81,163
30,61
3,7
8,17
65,131
21,43
37,75
90,181
33,67
21,43
40,81
59,119
96,193
13,27
53,107
70,141
12,25
39,79
50,101
96,193
37,75
13,27
81,163
30,61
73,147
69,139
79,159
54,109
37,75
16,33
37,75
36,73
50,101
31,63
67,135
6,13
87,175
70,141
56,113
70,141
35,71
76,153
78,157
33,67
85,171
13,27
37,75
8,17
13,27
15,31
41,83
49,99
21,43
41,83
38,77
41,83
17,35
10,21
57,115
76,153
7,15
10,21
88,177
23,47
6,13
43,87
20,41
32,65
12,25
32,65
25,51
35,71
38,77
53,107
73,147
76,153
59,119
4,9
15,31
12,25
41,83
1,3
38,77
17,35
13,27
1,3
77,155
86,173
2,5
96,193
13,27
65,131
92,185
65,131
64,129
87,175
78,157
4,9
29,59
34,69
74,149
3,7
86,173
21,43
20,41
76,153
30,61
28,57
54,109
72,145
74,149
54,109
24,49
50,101
32,65
78,157
63,127
6,13
57,115
47,95
24,49
74,149
78,157
45,91
72,145
29,59
49,99
57,115
62,125
61,123
47,95
19,39
87,175
47,95
39,79
67,135
58,117
2,5
96,193
18,37
4,9
4,9
29,59
43,87
9,19
12,25
80,161
62,125
28,57
84,169
68,137
79,159
33,67
7,15
45,91
56,113
95,191
54,109
61,123
33,67
17,35
75,151
29,59
25,51
9,19
68,137
98,197
92,185
88,177
23,47
83,167
95,191
80,161
30,61
27,55
67,135
40,81
47,95
39,79
82,165
28,57
60,121
94,189
97,195
22,45
36,73
30,61
18,37
49,99
24,49
43,87
89,179
48,97
45,91
92,185
62,125
72,145
32,65
7,15
23,47
71,143
23,47
66,133
81,163
93,187
19,39
62,125
44,89
72,145
67,135
47,95
96,193
27,55
37,75
36,73
58,117
69,139
51,103
89,179
66,133
11,23
65,131
30,61
41,83
9,19
65,131
56,113
26,53
58,117
28,57
22,45
49,99
99,199
87,175
50,101
63,127
55,111
73,147
24,49
9,19
98,197
33,67
52,105
59,119
98,197
55,111
67,135
89,179
92,185
96,193
11,23
44,89
7,15
43,87
26,53
88,177
10,21
45,91
18,37
62,125
88,177
24,49
66,133
92,185
65,131
50,101
11,23
71,143
61,123
31,63
90,181
26,53
21,43
74,149
6,13
88,177
92,185
25,51
75,151
73,147
34,69
89,179
81,163
97,195
21,43
77,155
93,187
43,87
55,111
6,13
95,191
91,183
3,7
52,105
18,37
67,135
26,53
28,57
51,103
36,73
7,15
19,39
100,201
3,7
32,65
12,25
30,61
61,123
58,117
27,55
11,23
97,195
34,69
27,55
73,147
92,185
97,195
9,19
8,17
22,45
70,141
37,75
46,93
60,121
27,55
12,25
99,199
6,13
78,157
59,119
65,131
16,33
89,179
5,11
25,51
91,183
20,41
41,83
84,169
29,59
51,103
58,117
94,189
77,155
75,151
21,43
24,49
27,55
28,57
98,197
37,75
46,93
79,159
89,179
33,67
49,99
2,5
68,137
76,153
100,201
5,11
62,125
2,5
12,25
16,33
20,41
75,151
86,173
9,19
89,179
97,195
20,41
71,143
34,69
84,169
90,181
50,101
67,135
40,81
100,201
92,185
7,15
53,107
9,19
31,63
30,61
63,127
8,17
87,175
90,181
90,181
34,69
44,89
4,9
8,17
2,5
49,99
85,171
58,117
38,77
68,137
12,25
96,193
7,15
60,121
78,157
91,183
17,35
2,5
12,25
41,83
32,65
39,79
66,133
75,151
26,53
46,93
29,59
29,59
58,117
93,187
65,131
12,25
9,19
61,123
64,129
22,45
59,119
17,35
49,99
40,81
43,87
16,33
58,117
56,113
1,3
96,193
41,83
14,29
60,121
92,185
91,183
1,3
19,39
69,139
32,65
13,27
57,115
66,133
88,177
17,35
77,155
93,187
61,123
99,199
66,133
62,125
7,15
71,143
64,129
64,129
19,39
87,175
32,65
34,69
88,177
5,11
74,149
33,67
54,109
76,153
12,25
51,103
95,191
30,61
31,63
4,9
53,107
89,179
52,105
38,77
60,121
52,105
16,33
17,35
50,101
92,185
72,145
23,47
13,27
15,31
73,147
73,147
33,67
44,89
37,75
67,135
4,9
98,197
32,65
6,13
1,3
7,15
48,97
32,65
54,109
51,103
30,61
78,157
55,111
49,99
73,147
95,191
2,5
52,105
63,127
26,53
45,91
74,149
47,95
65,131
72,145
63,127
82,165
64,129
31,63
38,77
57,115
17,35
73,147
24,49
60,121
85,171
88,177
20,41
64,129
74,149
5,11
44,89
22,45
29,59
85,171
56,113
9,19
81,163
98,197
20,41
15,31
82,165
77,155
94,189
87,175
95,191
26,53
87,175
85,171
22,45
47,95
78,157
97,195
57,115
24,49
95,191
38,77
35,71
17,35
47,95
57,115
29,59
78,157
2,5
67,135
57,115
43,87
32,65
30,61
14,29
47,95
10,21
63,127
58,117
4,9
71,143
12,25
90,181
94,189
82,165
38,77
96,193
35,71
73,147
31,63
8,17
6,13
41,83
80,161
56,113
80,161
63,127
2,5
46,93
45,91
81,163
55,111
20,41
51,103
80,161
31,63
36,73
62,125
77,155
42,85
9,19
88,177
30,61
76,153
5,11
10,21
32,65
87,175
88,177
65,131
1,3
99,199
81,163
42,85
23,47
87,175
5,11
67,135
48,97
59,119
70,141
92,185
61,123
50,101
61,123
37,75
44,89
20,41
33,67
22,45
61,123
63,127
91,183
45,91
45,91
53,107
63,127
54,109
49,99
24,49
44,89
93,187
49,99
100,201
81,163
64,129
47,95
7,15
94,189
96,193
6,13
32,65
46,93
23,47
23,47
81,163
99,199
17,35
89,179
98,197
33,67
86,173
34,69
27,55
34,69
56,113
2,5
52,105
74,149
5,11
73,147
43,87
32,65
34,69
59,119
60,121
97,195
48,97
16,33
88,177
98,197
68,137
42,85
17,35
40,81
4,9
42,85
29,59
74,149
23,47
1,3
97,195
22,45
76,153
28,57
56,113
97,195
37,75
54,109
99,199
95,191
88,177
42,85
31,63
97,195
12,25
73,147
86,173
2,5
52,105
1,3
27,55
34,69
67,135
63,127
42,85
54,109
32,65
27,55
6,13
66,133
40,81
12,25
85,171
47,95
29,59
94,189
65,131
54,109
29,59
68,137
83,167
60,121
81,163
80,161
49,99
89,179
15,31
55,111
19,39
58,117
80,161
94,189
19,39
26,53
21,43
81,163
18,37
5,11
13,27
6,13
64,129
77,155
76,153
95,191
82,165
83,167
44,89
24,49
37,75
100,201
19,39
82,165
32,65
94,189
40,81
92,185
27,55
52,105
58,117
57,115
92,185
97,195
80,161
34,69
51,103
85,171
52,105
91,183
14,29
41,83
29,59
98,197
92,185
44,89
74,149
45,91
20,41
10,21
18,37
1,3
88,177
91,183
22,45
90,181
15,31
49,99
87,175
43,87
44,89
4,9
90,181
54,109
44,89
81,163
94,189
34,69
14,29
87,175
35,71
11,23
15,31
19,39
42,85
69,139
9,19
64,129
31,63
85,171
6,13
91,183
43,87
30,61
32,65
69,139
71,143
28,57
91,183
16,33
42,85
76,153
79,159
44,89
13,27
77,155
61,123
64,129
33,67
79,159
83,167
36,73
66,133
49,99
22,45
92,185
87,175
93,187
3,7
29,59
59,119
28,57
33,67
40,81
30,61
57,115
20,41
11,23
34,69
32,65
94,189
66,133
70,141
33,67
48,97
62,125
56,113
48,97
89,179
21,43
18,37
6,13
81,163
10,21
50,101
4,9
88,177
7,15
17,35
35,71
5,11
94,189
81,163
84,169
56,113
31,63
23,47
9,19
31,63
56,113
34,69
63,127
84,169
12,25
65,131
6,13
43,87
43,87
81,163
1,3
63,127
61,123
85,171
2,5
20,41
63,127
13,27
7,15
85,171
45,91
47,95
91,183
10,21
20,41
75,151
82,165
76,153
28,57
69,139
84,169
17,35
94,189
51,103
57,115
83,167
25,51
38,77
48,97
57,115
13,27
73,147
16,33
25,51
1,3
35,71
6,13
7,15
6,13
50,101
1,3
25,51
39,79
57,115
51,103
13,27
83,167
13,27
62,125
34,69
9,19
10,21
54,109
13,27
98,197
100,201
53,107
70,141
5,11
16,33
21,43
12,25
71,143
55,111
81,163
95,191
5,11
80,161
63,127
3,7
15,31
67,135
75,151
100,201
27,55
56,113
98,197
87,175
81,163
3,7
55,111
76,153
42,85
66,133
69,139
23,47
42,85
60,121
35,71
6,13
48,97
97,195
100,201
4,9
30,61
10,21
42,85
100,201
47,95
72,145
63,127
90,181
70,141
9,19
13,27
62,125
8,17
31,63
63,127
39,79
21,43
23,47
95,191
18,37
14,29
67,135
60,121
31,63
75,151
10,21
44,89
22,45
52,105
60,121
44,89
35,71
34,69
73,147
59,119
12,25
90,181
10,21
70,141
77,155
6,13
89,179
5,11
67,135
74,149
65,131
48,97
7,15
39,79
2,5
33,67
27,55
55,111
31,63
75,151
25,51
19,39
86,173
18,37
13,27
77,155
51,103
22,45
67,135
16,33
79,159
29,59
85,171
100,201
52,105
21,43
65,131
42,85
68,137
19,39
92,185
79,159
37,75
25,51
38,77
45,91
12,25
69,139
48,97
25,51
88,177
78,157
83,167
67,135
64,129
24,49
31,63
38,77
74,149
2,5
23,47
59,119
80,161
21,43
91,183
51,103
63,127
24,49
63,127
58,117
98,197
31,63
2,5
39,79
73,147
60,121
83,167
74,149
75,151
12,25
20,41
66,133
74,149
43,87
33,67
17,35
29,59
64,129
4,9
67,135
31,63
27,55
12,25
83,167
31,63
46,93
20,41
48,97
94,189
27,55
62,125
74,149
3,7
85,171
54,109
5,11
93,187
56,113
44,89
34,69
81,163
8,17
78,157
35,71
29,59
22,45
79,159
33,67
86,173
80,161
1,3
46,93
97,195
81,163
3,7
64,129
99,199
21,43
44,89
16,33
99,199
7,15
9,19
86,173
61,123
27,55
40,81
94,189
84,169
9,19
9,19
85,171
25,51
88,177
74,149
8,17
23,47
82,165
75,151
80,161
96,193
100,201
78,157
77,155
19,39
5,11
45,91
19,39
77,155
43,87
10,21
51,103
37,75
82,165
7,15
80,161
18,37
91,183
86,173
13,27
38,77
59,119
74,149
96,193
95,191
29,59
67,135
16,33
54,109
82,165
18,37
16,33
48,97
58,117
44,89
71,143
79,159
99,199
8,17
81,163
99,199
95,191
1,3
7,15
3,7
20,41
7,15
80,161
72,145
25,51
39,79
74,149
79,159
52,105
45,91
94,189
67,135
40,81
75,151
91,183
51,103
56,113
39,79
60,121
78,157
29,59
39,79
18,37
56,113
14,29
2,5
71,143
23,47
62,125
41,83
87,175
6,13
69,139
9,19
31,63
29,59
13,27
94,189
66,133
90,181
96,193
31,63
90,181
82,165
50,101
51,103
73,147
21,43
39,79
96,193
29,59
3,7
100,201
63,127
18,37
77,155
91,183
79,159
61,123
37,75
15,31
46,93
80,161
26,53
88,177
62,125
47,95
23,47
97,195
35,71
53,107
24,49
46,93
100,201
33,67
69,139
79,159
45,91
44,89
61,123
67,135
29,59
87,175
78,157
81,163
50,101
9,19
99,199
46,93
45,91
48,97
85,171
79,159
90,181
53,107
72,145
71,143
89,179
55,111
73,147
40,81
14,29
86,173
29,59
31,63
39,79
83,167
64,129
75,151
81,163
96,193
4,9
27,55
85,171
76,153
87,175
51,103
20,41
63,127
83,167
45,91
32,65
83,167
11,23
94,189
87,175
96,193
68,137
62,125
55,111
98,197
13,27
42,85
69,139
63,127
72,145
98,197
58,117
10,21
83,167
93,187
26,53
36,73
41,83
73,147
30,61
27,55
54,109
35,71
44,89
21,43
23,47
19,39
14,29
65,131
21,43
42,85
5,11
12,25
58,117
20,41
85,171
81,163
44,89
1,3
99,199
18,37
72,145
62,125
63,127
92,185
50,101
15,31
13,27
91,183
92,185
4,9
19,39
73,147
90,181
25,51
78,157
59,119
17,35
23,47
33,67
78,157
99,199
100,201
71,143
70,141
11,23
24,49
42,85
4,9
60,121
94,189
78,157
52,105
25,51
32,65
16,33
76,153
21,43
17,35
19,39
2,5
41,83
45,91
83,167
1,3
14,29
95,191
17,35
47,95
39,79
88,177
15,31
17,35
41,83
95,191
45,91
33,67
53,107
8,17
28,57
93,187
56,113
63,127
39,79
65,131
24,49
9,19
11,23
46,93
82,165
27,55
72,145
83,167
16,33
7,15
30,61
94,189
43,87
14,29
1,3
21,43
64,129
34,69
29,59
45,91
22,45
13,27
28,57
78,157
21,43
56,113
96,193
59,119
25,51
56,113
58,117
92,185
54,109
23,47
53,107
54,109
7,15
71,143
81,163
12,25
69,139
92,185
27,55
23,47
35,71
37,75
48,97
96,193
92,185
61,123
18,37
85,171
29,59
81,163
88,177
45,91
61,123
22,45
77,155
41,83
92,185
21,43
81,163
26,53
90,181
67,135
70,141
76,153
27,55
69,139
18,37
31,63
63,127
65,131
15,31
23,47
21,43
41,83
23,47
43,87
16,33
85,171
8,17
45,91
100,201
93,187
62,125
51,103
4,9
33,67
66,133
98,197
20,41
59,119
61,123
28,57
86,173
96,193
24,49
5,11
35,71
78,157
57,115
7,15
22,45
17,35
48,97
20,41
43,87
81,163
20,41
55,111
37,75
81,163
67,135
96,193
57,115
37,75
51,103
27,55
44,89
86,173
3,7
80,161
15,31
57,115
75,151
97,195
35,71
55,111
96,193
64,129
11,23
4,9
55,111
48,97
31,63
97,195
97,195
2,5
34,69
45,91
82,165
16,33
99,199
31,63
71,143
14,29
17,35
65,131
27,55
37,75
20,41
69,139
37,75
56,113
57,115
89,179
79,159
73,147
45,91
99,199
2,5
73,147
5,11
66,133
92,185
33,67
48,97
6,13
96,193
45,91
2,5
67,135
95,191
38,77
4,9
51,103
15,31
81,163
97,195
40,81
88,177
55,111
15,31
85,171
95,191
93,187
9,19
20,41
61,123
43,87
61,123
43,87
9,19
6,13
70,141
12,25
79,159
22,45
9,19
56,113
52,105
30,61
100,201
86,173
62,125
39,79
62,125
53,107
78,157
87,175
25,51
25,51
37,75
15,31
44,89
48,97
59,119
17,35
38,77
28,57
48,97
31,63
94,189
62,125
55,111
20,41
40,81
94,189
79,159
33,67
64,129
95,191
98,197
30,61
25,51
24,49
70,141
73,147
3,7
33,67
12,25
42,85
31,63
3,7
19,39
35,71
45,91
19,39
66,133
21,43
43,87
90,181
62,125
53,107
3,7
51,103
14,29
74,149
84,169
83,167
41,83
72,145
96,193
77,155
80,161
23,47
2,5
49,99
32,65
28,57
11,23
33,67
93,187
99,199
14,29
62,125
56,113
59,119
15,31
92,185
28,57
16,33
52,105
73,147
28,57
98,197
93,187
45,91
37,75
11,23
3,7
38,77
80,161
27,55
68,137
71,143
75,151
61,123
87,175
41,83
14,29
83,167
4,9
45,91
89,179
9,19
57,115
43,87
7,15
81,163
47,95
82,165
83,167
66,133
88,177
96,193
71,143
42,85
37,75
93,187
29,59
13,27
33,67
74,149
24,49
36,73
84,169
7,15
56,113
66,133
53,107
1,3
74,149
9,19
32,65
43,87
75,151
100,201
67,135
76,153
16,33
63,127
19,39
87,175
65,131
23,47
63,127
4,9
96,193
88,177
43,87
12,25
69,139
100,201
65,131
71,143
19,39
30,61
2,5
100,201
14,29
6,13
28,57
32,65
18,37
16,33
84,169
47,95
60,121
38,77
70,141
63,127
63,127
81,163
56,113
1,3
69,139
91,183
79,159
35,71
16,33
64,129
71,143
68,137
99,199
9,19
20,41
38,77
85,171
7,15
40,81
60,121
46,93
43,87
99,199
90,181
9,19
69,139
1,3
61,123
71,143
89,179
42,85
20,41
1,3
94,189
10,21
95,191
44,89
9,19
70,141
75,151
78,157
30,61
75,151
15,31
72,145
95,191
16,33
64,129
81,163
77,155
67,135
82,165
61,123
40,81
100,201
99,199
45,91
21,43
7,15
2,5
36,73
29,59
32,65
73,147
47,95
45,91
73,147
67,135
95,191
48,97
64,129
84,169
52,105
29,59
22,45
52,105
34,69
79,159
38,77
60,121
60,121
85,171
90,181
16,33
11,23
89,179
65,131
94,189
8,17
60,121
16,33
91,183
40,81
1,3
72,145
94,189
82,165
52,105
7,15
84,169
97,195
53,107
49,99
83,167
85,171
52,105
14,29
82,165
40,81
39,79
30,61
52,105
83,167
69,139
22,45
34,69
21,43
86,173
26,53
31,63
12,25
48,97
26,53
89,179
27,55
79,159
3,7
47,95
83,167
43,87
76,153
52,105
39,79
44,89
53,107
40,81
74,149
21,43
6,13
5,11
92,185
42,85
17,35
51,103
63,127
5,11
19,39
12,25
64,129
13,27
79,159
24,49
17,35
30,61
89,179
34,69
94,189
95,191
28,57
49,99
90,181
85,171
18,37
19,39
46,93
65,131
71,143
7,15
90,181
14,29
31,63
54,109
1,3
73,147
66,133
44,89
83,167
12,25
100,201
47,95
12,25
50,101
85,171
82,165
62,125
81,163
96,193
83,167
66,133
16,33
63,127
17,35
66,133
100,201
81,163
29,59
83,167
6,13
70,141
55,111
65,131
83,167
47,95
23,47
59,119
45,91
7,15
56,113
39,79
18,37
97,195
20,41
28,57
51,103
58,117
36,73
32,65
62,125
43,87
2,5
54,109
95,191
26,53
54,109
51,103
48,97
49,99
17,35
36,73
44,89
14,29
52,105
13,27
62,125
11,23
73,147
86,173
38,77
34,69
26,53
94,189
43,87
98,197
81,163
5,11
79,159
58,117
45,91
2,5
27,55
34,69
91,183
20,41
34,69
48,97
69,139
18,37
71,143
86,173
15,31
67,135
52,105
66,133
39,79
83,167
72,145
68,137
86,173
84,169
78,157
33,67
27,55
31,63
77,155
56,113
85,171
69,139
71,143
33,67
17,35
15,31
73,147
55,111
17,35
54,109
2,5
59,119
33,67
90,181
2,5
64,129
28,57
97,195
70,141
78,157
13,27
96,193
9,19
20,41
79,159
26,53
86,173
3,7
69,139
30,61
23,47
94,189
70,141
38,77
57,115
24,49
80,161
53,107
95,191
63,127
65,131
5,11
23,47
39,79
58,117
11,23
47,95
30,61
93,187
93,187
97,195
65,131
64,129
43,87
59,119
17,35
100,201
5,11
1,3
96,193
2,5
61,123
44,89
88,177
81,163
61,123
36,73
33,67
28,57
98,197
26,53
83,167
11,23
61,123
42,85
25,51
45,91
2,5
87,175
22,45
69,139
70,141
5,11
90,181
25,51
98,197
21,43
55,111
8,17
63,127
51,103
54,109
93,187
18,37
11,23
48,97
98,197
84,169
4,9
42,85
41,83
81,163
88,177
63,127
88,177
70,141
64,129
78,157
85,171
44,89
67,135
36,73
94,189
23,47
79,159
24,49
53,107
93,187
68,137
65,131
30,61
46,93
47,95
76,153
51,103
60,121
89,179
56,113
9,19
67,135
10,21
91,183
44,89
57,115
74,149
30,61
44,89
45,91
77,155
24,49
23,47
67,135
25,51
33,67
87,175
33,67
18,37
27,55
51,103
31,63
35,71
40,81
11,23
1,3
13,27
21,43
69,139
56,113
71,143
95,191
86,173
19,39
3,7
34,69
80,161
69,139
88,177
22,45
71,143
17,35
64,129
95,191
84,169
22,45
38,77
17,35
67,135
76,153
92,185
20,41
86,173
54,109
94,189
64,129
78,157
86,173
44,89
73,147
50,101
23,47
42,85
89,179
10,21
99,199
53,107
7,15
84,169
72,145
13,27
23,47
85,171
27,55
60,121
46,93
6,13
55,111
91,183
33,67
52,105
49,99
55,111
4,9
81,163
34,69
2,5
94,189
30,61
100,201
12,25
64,129
43,87
77,155
61,123
16,33
87,175
72,145
28,57
32,65
63,127
42,85
19,39
1,3
12,25
21,43
15,31
63,127
31,63
64,129
70,141
75,151
85,171
30,61
99,199
95,191
24,49
3,7
1,3
82,165
60,121
97,195
93,187
100,201
68,137
89,179
13,27
70,141
58,117
15,31
20,41
52,105
12,25
3,7
51,103
15,31
36,73
69,139
11,23
43,87
10,21
30,61
19,39
8,17
25,51
82,165
71,143
34,69
85,171
30,61
49,99
52,105
100,201
86,173
25,51
30,61
23,47
73,147
61,123
18,37
73,147
10,21
68,137
17,35
84,169
31,63
100,201
27,55
94,189
41,83
27,55
11,23
59,119
67,135
30,61
19,39
21,43
70,141
36,73
45,91
63,127
17,35
86,173
79,159
24,49
70,141
36,73
52,105
88,177
32,65
23,47
86,173
72,145
75,151
63,127
56,113
81,163
52,105
93,187
7,15
84,169
33,67
91,183
39,79
14,29
79,159
5,11
40,81
59,119
54,109
83,167
76,153
85,171
13,27
71,143
17,35
76,153
46,93
88,177
74,149
66,133
37,75
87,175
21,43
28,57
22,45
65,131
47,95
37,75
50,101
46,93
18,37
51,103
61,123
95,191
40,81
29,59
100,201
94,189
74,149
82,165
92,185
82,165
89,179
52,105
75,151
31,63
95,191
65,131
10,21
5,11
38,77
57,115
25,51
80,161
23,47
24,49
19,39
91,183
77,155
71,143
55,111
79,159
34,69
11,23
100,201
84,169
77,155
86,173
76,153
52,105
4,9
69,139
12,25
67,135
5,11
89,179
74,149
55,111
41,83
33,67
38,77
55,111
91,183
46,93
71,143
60,121
35,71
44,89
83,167
29,59
81,163
93,187
52,105
71,143
93,187
55,111
93,187
8,17
74,149
25,51
86,173
81,163
10,21
68,137
79,159
28,57
22,45
33,67
5,11
65,131
40,81
96,193
1,3
13,27
64,129
76,153
20,41
26,53
92,185
93,187
5,11
25,51
44,89
42,85
84,169
100,201
25,51
32,65
6,13
22,45
61,123
5,11
95,191
40,81
4,9
34,69
25,51
11,23
27,55
50,101
41,83
79,159
50,101
28,57
6,13
10,21
77,155
69,139
37,75
68,137
18,37
15,31
64,129
24,49
17,35
62,125
68,137
90,181
47,95
64,129
98,197
76,153
19,39
41,83
63,127
93,187
65,131
12,25
6,13
100,201
87,175
51,103
63,127
47,95
66,133
89,179
19,39
97,195
6,13
47,95
49,99
24,49
66,133
29,59
61,123
40,81
64,129
87,175
94,189
55,111
26,53
70,141
51,103
28,57
14,29
45,91
91,183
84,169
58,117
10,21
9,19
31,63
93,187
7,15
45,91
44,89
94,189
29,59
49,99
93,187
49,99
85,171
27,55
70,141
8,17
54,109
19,39
9,19
28,57
34,69
96,193
97,195
4,9
72,145
43,87
40,81
98,197
71,143
67,135
86,173
21,43
74,149
16,33
58,117
43,87
28,57
20,41
40,81
48,97
39,79
27,55
69,139
69,139
73,147
80,161
49,99
41,83
94,189
39,79
7,15
38,77
65,131
52,105
27,55
28,57
84,169
96,193
62,125
74,149
69,139
44,89
42,85
55,111
88,177
23,47
38,77
33,67
59,119
92,185
63,127
12,25
73,147
100,201
57,115
64,129
36,73
95,191
100,201
100,201
80,161
60,121
3,7
19,39
49,99
4,9
63,127
49,99
60,121
3,7
36,73
16,33
23,47
29,59
95,191
30,61
22,45
89,179
58,117
12,25
92,185
57,115
52,105
72,145
90,181
24,49
74,149
19,39
14,29
66,133
43,87
40,81
28,57
92,185
20,41
40,81
34,69
5,11
12,25
13,27
33,67
1,3
55,111
4,9
18,37
97,195
59,119
100,201
56,113
80,161
100,201
26,53
4,9
15,31
28,57
88,177
66,133
43,87
89,179
57,115
34,69
94,189
74,149
46,93
87,175
51,103
17,35
19,39
71,143
29,59
40,81
18,37
27,55
26,53
23,47
1,3
28,57
24,49
92,185
53,107
12,25
93,187
71,143
93,187
24,49
89,179
33,67
82,165
35,71
77,155
15,31
3,7
33,67
19,39
80,161
42,85
22,45
87,175
58,117
8,17
25,51
54,109
85,171
71,143
34,69
8,17
15,31
75,151
2,5
19,39
18,37
96,193
18,37
61,123
2,5
83,167
47,95
8,17
100,201
2,5
65,131
42,85
58,117
3,7
1,3
48,97
79,159
82,165
43,87
44,89
44,89
10,21
41,83
74,149
95,191
44,89
92,185
72,145
24,49
63,127
47,95
39,79
9,19
6,13
28,57
44,89
96,193
47,95
65,131
88,177
56,113
20,41
98,197
36,73
23,47
54,109
89,179
43,87
87,175
19,39
47,95
4,9
37,75
79,159
9,19
89,179
98,197
67,135
88,177
4,9
29,59
21,43
72,145
62,125
31,63
33,67
82,165
9,19
60,121
79,159
73,147
13,27
45,91
86,173
40,81
25,51
29,59
20,41
72,145
11,23
63,127
65,131
5,11
34,69
48,97
44,89
41,83
93,187
23,47
95,191
35,71
15,31
6,13
31,63
98,197
69,139
85,171
48,97
38,77
97,195
77,155
42,85
46,93
60,121
9,19
17,35
65,131
54,109
60,121
15,31
56,113
61,123
36,73
84,169
42,85
93,187
97,195
67,135
71,143
29,59
28,57
38,77
86,173
57,115
4,9
47,95
37,75
38,77
16,33
71,143
43,87
37,75
36,73
68,137
64,129
51,103
22,45
45,91
71,143
66,133
70,141
41,83
62,125
69,139
3,7
37,75
56,113
76,153
34,69
56,113
92,185
26,53
31,63
5,11
36,73
6,13
57,115
55,111
6,13
45,91
39,79
80,161
67,135
45,91
26,53
7,15
99,199
72,145
74,149
93,187
18,37
56,113
46,93
12,25
96,193
73,147
70,141
7,15
77,155
13,27
77,155
28,57
88,177
57,115
14,29
70,141
11,23
3,7
71,143
42,85
61,123
58,117
10,21
66,133
86,173
24,49
51,103
18,37
44,89
6,13
85,171
84,169
8,17
45,91
29,59
64,129
2,5
21,43
30,61
88,177
30,61
59,119
85,171
13,27
13,27
44,89
96,193
72,145
75,151
